algorithm,run_id,step,dataset_name,mean_action_dist,lambda
none,wjwrlt8u,30,antmaze-medium-play-v2,0.5239290595054626,1.0
none,wjwrlt8u,31,antmaze-medium-play-v2,0.5696805715560913,1.0
none,wjwrlt8u,32,antmaze-medium-play-v2,0.5177726745605469,1.0
none,wjwrlt8u,33,antmaze-medium-play-v2,0.47775042057037354,1.0
none,wjwrlt8u,34,antmaze-medium-play-v2,0.5520544648170471,1.0
none,wjwrlt8u,35,antmaze-medium-play-v2,0.6140615940093994,1.0
none,wjwrlt8u,36,antmaze-medium-play-v2,0.5442812442779541,1.0
none,wjwrlt8u,37,antmaze-medium-play-v2,0.5878264904022217,1.0
none,wjwrlt8u,38,antmaze-medium-play-v2,0.5164819359779358,1.0
none,wjwrlt8u,39,antmaze-medium-play-v2,0.5298570394515991,1.0
none,wjwrlt8u,40,antmaze-medium-play-v2,0.5225907564163208,1.0
none,wjwrlt8u,41,antmaze-medium-play-v2,0.5461962223052979,1.0
none,wjwrlt8u,42,antmaze-medium-play-v2,0.5721544027328491,1.0
none,wjwrlt8u,43,antmaze-medium-play-v2,0.5296747088432312,1.0
none,wjwrlt8u,44,antmaze-medium-play-v2,0.5261940956115723,1.0
none,wjwrlt8u,45,antmaze-medium-play-v2,0.506484866142273,1.0
none,wjwrlt8u,46,antmaze-medium-play-v2,0.5595223903656006,1.0
none,wjwrlt8u,47,antmaze-medium-play-v2,0.5212989449501038,1.0
none,wjwrlt8u,48,antmaze-medium-play-v2,0.559706449508667,1.0
none,wjwrlt8u,49,antmaze-medium-play-v2,0.5170462727546692,1.0
pbrl,ttar9s95,0,antmaze-medium-diverse-v2,0.8629329800605774,0.05
pbrl,ttar9s95,1,antmaze-medium-diverse-v2,0.8889175653457642,0.05
pbrl,ttar9s95,2,antmaze-medium-diverse-v2,0.7915724515914917,0.05
pbrl,ttar9s95,3,antmaze-medium-diverse-v2,0.7575691938400269,0.05
pbrl,ttar9s95,4,antmaze-medium-diverse-v2,0.6364911198616028,0.05
pbrl,ttar9s95,5,antmaze-medium-diverse-v2,0.6196758151054382,0.05
pbrl,ttar9s95,6,antmaze-medium-diverse-v2,0.6179723739624023,0.05
pbrl,ttar9s95,7,antmaze-medium-diverse-v2,0.5832061767578125,0.05
pbrl,ttar9s95,8,antmaze-medium-diverse-v2,0.579243540763855,0.05
pbrl,ttar9s95,9,antmaze-medium-diverse-v2,0.643028199672699,0.05
pbrl,ttar9s95,10,antmaze-medium-diverse-v2,0.6085342764854431,0.05
pbrl,ttar9s95,11,antmaze-medium-diverse-v2,0.6336702108383179,0.05
pbrl,ttar9s95,12,antmaze-medium-diverse-v2,0.6796112060546875,0.05
pbrl,ttar9s95,13,antmaze-medium-diverse-v2,0.6978983879089355,0.05
pbrl,ttar9s95,14,antmaze-medium-diverse-v2,0.678579568862915,0.05
pbrl,ttar9s95,15,antmaze-medium-diverse-v2,0.6763157844543457,0.05
pbrl,ttar9s95,16,antmaze-medium-diverse-v2,0.7257398366928101,0.05
pbrl,ttar9s95,17,antmaze-medium-diverse-v2,0.7629985213279724,0.05
pbrl,ttar9s95,18,antmaze-medium-diverse-v2,0.7299361228942871,0.05
pbrl,ttar9s95,19,antmaze-medium-diverse-v2,0.8083453178405762,0.05
pbrl,ttar9s95,20,antmaze-medium-diverse-v2,0.7781921625137329,0.05
pbrl,ttar9s95,21,antmaze-medium-diverse-v2,0.8465079069137573,0.05
pbrl,ttar9s95,22,antmaze-medium-diverse-v2,0.8128037452697754,0.05
pbrl,ttar9s95,23,antmaze-medium-diverse-v2,0.7495737075805664,0.05
pbrl,ttar9s95,24,antmaze-medium-diverse-v2,0.8004674911499023,0.05
pbrl,ttar9s95,25,antmaze-medium-diverse-v2,0.8344371914863586,0.05
pbrl,ttar9s95,26,antmaze-medium-diverse-v2,0.8097290992736816,0.05
pbrl,ttar9s95,27,antmaze-medium-diverse-v2,0.8451064825057983,0.05
pbrl,ttar9s95,28,antmaze-medium-diverse-v2,0.8290660977363586,0.05
pbrl,ttar9s95,29,antmaze-medium-diverse-v2,0.8163771033287048,0.05
pbrl,ttar9s95,30,antmaze-medium-diverse-v2,0.8410999774932861,0.05
pbrl,ttar9s95,31,antmaze-medium-diverse-v2,0.8465440273284912,0.05
pbrl,ttar9s95,32,antmaze-medium-diverse-v2,0.8006244897842407,0.05
pbrl,ttar9s95,33,antmaze-medium-diverse-v2,0.8573468327522278,0.05
pbrl,ttar9s95,34,antmaze-medium-diverse-v2,0.7936315536499023,0.05
pbrl,ttar9s95,35,antmaze-medium-diverse-v2,0.8083063364028931,0.05
pbrl,ttar9s95,36,antmaze-medium-diverse-v2,0.7736205458641052,0.05
pbrl,ttar9s95,37,antmaze-medium-diverse-v2,0.7683994174003601,0.05
pbrl,ttar9s95,38,antmaze-medium-diverse-v2,0.7857909202575684,0.05
pbrl,ttar9s95,39,antmaze-medium-diverse-v2,0.7979675531387329,0.05
pbrl,ttar9s95,40,antmaze-medium-diverse-v2,0.8277685642242432,0.05
pbrl,ttar9s95,41,antmaze-medium-diverse-v2,0.7499410510063171,0.05
pbrl,ttar9s95,42,antmaze-medium-diverse-v2,0.7941516637802124,0.05
pbrl,ttar9s95,43,antmaze-medium-diverse-v2,0.8825490474700928,0.05
pbrl,ttar9s95,44,antmaze-medium-diverse-v2,0.7297413349151611,0.05
pbrl,ttar9s95,45,antmaze-medium-diverse-v2,0.8580138683319092,0.05
pbrl,ttar9s95,46,antmaze-medium-diverse-v2,0.79634028673172,0.05
pbrl,ttar9s95,47,antmaze-medium-diverse-v2,0.7979283332824707,0.05
pbrl,ttar9s95,48,antmaze-medium-diverse-v2,0.8385556936264038,0.05
pbrl,ttar9s95,49,antmaze-medium-diverse-v2,0.7624558210372925,0.05
none,22zwyg2y,0,antmaze-medium-play-v2,0.8055311441421509,1.0
none,22zwyg2y,1,antmaze-medium-play-v2,0.4724801182746887,1.0
none,22zwyg2y,2,antmaze-medium-play-v2,0.43044233322143555,1.0
none,22zwyg2y,3,antmaze-medium-play-v2,0.4950592517852783,1.0
none,22zwyg2y,4,antmaze-medium-play-v2,0.46289753913879395,1.0
none,22zwyg2y,5,antmaze-medium-play-v2,0.49376779794692993,1.0
none,22zwyg2y,6,antmaze-medium-play-v2,0.45988887548446655,1.0
none,22zwyg2y,7,antmaze-medium-play-v2,0.4485129117965698,1.0
none,22zwyg2y,8,antmaze-medium-play-v2,0.4723168611526489,1.0
none,22zwyg2y,9,antmaze-medium-play-v2,0.5021758079528809,1.0
none,22zwyg2y,10,antmaze-medium-play-v2,0.47778481245040894,1.0
none,22zwyg2y,11,antmaze-medium-play-v2,0.46725597977638245,1.0
none,22zwyg2y,12,antmaze-medium-play-v2,0.4769028425216675,1.0
none,22zwyg2y,13,antmaze-medium-play-v2,0.5057859420776367,1.0
none,22zwyg2y,14,antmaze-medium-play-v2,0.546032190322876,1.0
none,22zwyg2y,15,antmaze-medium-play-v2,0.5272996425628662,1.0
none,22zwyg2y,16,antmaze-medium-play-v2,0.506417989730835,1.0
none,22zwyg2y,17,antmaze-medium-play-v2,0.5604108572006226,1.0
none,22zwyg2y,18,antmaze-medium-play-v2,0.6171984672546387,1.0
none,22zwyg2y,19,antmaze-medium-play-v2,0.6232137680053711,1.0
none,22zwyg2y,20,antmaze-medium-play-v2,0.506040096282959,1.0
none,22zwyg2y,21,antmaze-medium-play-v2,0.5040839910507202,1.0
none,22zwyg2y,22,antmaze-medium-play-v2,0.6152832508087158,1.0
none,22zwyg2y,23,antmaze-medium-play-v2,0.5281844139099121,1.0
none,22zwyg2y,24,antmaze-medium-play-v2,0.5960471034049988,1.0
none,22zwyg2y,25,antmaze-medium-play-v2,0.5151684284210205,1.0
none,22zwyg2y,26,antmaze-medium-play-v2,0.48468998074531555,1.0
none,22zwyg2y,27,antmaze-medium-play-v2,0.5675934553146362,1.0
none,22zwyg2y,28,antmaze-medium-play-v2,0.567420482635498,1.0
none,22zwyg2y,29,antmaze-medium-play-v2,0.5268222093582153,1.0
none,22zwyg2y,30,antmaze-medium-play-v2,0.5623712539672852,1.0
none,22zwyg2y,31,antmaze-medium-play-v2,0.4967702031135559,1.0
none,22zwyg2y,32,antmaze-medium-play-v2,0.5419689416885376,1.0
none,22zwyg2y,33,antmaze-medium-play-v2,0.5329335927963257,1.0
none,22zwyg2y,34,antmaze-medium-play-v2,0.5617270469665527,1.0
none,22zwyg2y,35,antmaze-medium-play-v2,0.5622578859329224,1.0
none,22zwyg2y,36,antmaze-medium-play-v2,0.4693250060081482,1.0
none,22zwyg2y,37,antmaze-medium-play-v2,0.5184952020645142,1.0
none,22zwyg2y,38,antmaze-medium-play-v2,0.5591537952423096,1.0
none,22zwyg2y,39,antmaze-medium-play-v2,0.5490835905075073,1.0
none,22zwyg2y,40,antmaze-medium-play-v2,0.5186178684234619,1.0
none,22zwyg2y,41,antmaze-medium-play-v2,0.505860447883606,1.0
none,22zwyg2y,42,antmaze-medium-play-v2,0.5532950162887573,1.0
none,22zwyg2y,43,antmaze-medium-play-v2,0.5054980516433716,1.0
none,22zwyg2y,44,antmaze-medium-play-v2,0.5691145658493042,1.0
none,22zwyg2y,45,antmaze-medium-play-v2,0.6044254302978516,1.0
none,22zwyg2y,46,antmaze-medium-play-v2,0.5417736768722534,1.0
none,22zwyg2y,47,antmaze-medium-play-v2,0.5390273928642273,1.0
none,22zwyg2y,48,antmaze-medium-play-v2,0.5423482060432434,1.0
none,22zwyg2y,49,antmaze-medium-play-v2,0.547931969165802,1.0
pbrl,e0es12mo,0,antmaze-medium-play-v2,0.9062197208404541,0.05
pbrl,e0es12mo,1,antmaze-medium-play-v2,0.839572012424469,0.05
pbrl,e0es12mo,2,antmaze-medium-play-v2,0.7389299273490906,0.05
pbrl,e0es12mo,3,antmaze-medium-play-v2,0.6098724603652954,0.05
pbrl,e0es12mo,4,antmaze-medium-play-v2,0.5879703164100647,0.05
pbrl,e0es12mo,5,antmaze-medium-play-v2,0.581566333770752,0.05
pbrl,e0es12mo,6,antmaze-medium-play-v2,0.5636768341064453,0.05
pbrl,e0es12mo,7,antmaze-medium-play-v2,0.6248502731323242,0.05
pbrl,e0es12mo,8,antmaze-medium-play-v2,0.6052464246749878,0.05
pbrl,e0es12mo,9,antmaze-medium-play-v2,0.6507093906402588,0.05
pbrl,e0es12mo,10,antmaze-medium-play-v2,0.6869823336601257,0.05
pbrl,e0es12mo,11,antmaze-medium-play-v2,0.68970787525177,0.05
pbrl,e0es12mo,12,antmaze-medium-play-v2,0.7201350331306458,0.05
pbrl,e0es12mo,13,antmaze-medium-play-v2,0.8070136904716492,0.05
pbrl,e0es12mo,14,antmaze-medium-play-v2,0.7201495170593262,0.05
pbrl,e0es12mo,15,antmaze-medium-play-v2,0.705065906047821,0.05
pbrl,e0es12mo,16,antmaze-medium-play-v2,0.6621959209442139,0.05
pbrl,e0es12mo,17,antmaze-medium-play-v2,0.7222857475280762,0.05
pbrl,e0es12mo,18,antmaze-medium-play-v2,0.7743387818336487,0.05
pbrl,e0es12mo,19,antmaze-medium-play-v2,0.7233607172966003,0.05
pbrl,e0es12mo,20,antmaze-medium-play-v2,0.6703861355781555,0.05
pbrl,e0es12mo,21,antmaze-medium-play-v2,0.7361084222793579,0.05
pbrl,e0es12mo,22,antmaze-medium-play-v2,0.6944279670715332,0.05
pbrl,e0es12mo,23,antmaze-medium-play-v2,0.7494097352027893,0.05
pbrl,e0es12mo,24,antmaze-medium-play-v2,0.7133218050003052,0.05
pbrl,e0es12mo,25,antmaze-medium-play-v2,0.7238705158233643,0.05
pbrl,e0es12mo,26,antmaze-medium-play-v2,0.7969251871109009,0.05
pbrl,e0es12mo,27,antmaze-medium-play-v2,0.7119902968406677,0.05
pbrl,e0es12mo,28,antmaze-medium-play-v2,0.759297251701355,0.05
pbrl,e0es12mo,29,antmaze-medium-play-v2,0.7923539280891418,0.05
pbrl,e0es12mo,30,antmaze-medium-play-v2,0.7788981199264526,0.05
pbrl,e0es12mo,31,antmaze-medium-play-v2,0.7052947878837585,0.05
pbrl,e0es12mo,32,antmaze-medium-play-v2,0.7802237272262573,0.05
pbrl,e0es12mo,33,antmaze-medium-play-v2,0.7345727682113647,0.05
pbrl,e0es12mo,34,antmaze-medium-play-v2,0.7480684518814087,0.05
pbrl,e0es12mo,35,antmaze-medium-play-v2,0.7486597299575806,0.05
pbrl,e0es12mo,36,antmaze-medium-play-v2,0.7528634667396545,0.05
pbrl,e0es12mo,37,antmaze-medium-play-v2,0.7456318140029907,0.05
pbrl,e0es12mo,38,antmaze-medium-play-v2,0.7107436060905457,0.05
pbrl,e0es12mo,39,antmaze-medium-play-v2,0.7586578130722046,0.05
pbrl,e0es12mo,40,antmaze-medium-play-v2,0.7472074031829834,0.05
pbrl,e0es12mo,41,antmaze-medium-play-v2,0.7193443179130554,0.05
pbrl,e0es12mo,42,antmaze-medium-play-v2,0.7364214062690735,0.05
pbrl,e0es12mo,43,antmaze-medium-play-v2,0.7659198045730591,0.05
pbrl,e0es12mo,44,antmaze-medium-play-v2,0.7401384115219116,0.05
pbrl,e0es12mo,45,antmaze-medium-play-v2,0.7633934020996094,0.05
pbrl,e0es12mo,46,antmaze-medium-play-v2,0.8197137713432312,0.05
pbrl,e0es12mo,47,antmaze-medium-play-v2,0.6901233196258545,0.05
pbrl,e0es12mo,48,antmaze-medium-play-v2,0.6995209455490112,0.05
pbrl,e0es12mo,49,antmaze-medium-play-v2,0.7125061750411987,0.05
none,rbohj64j,0,antmaze-medium-play-v2,0.8012610673904419,1.0
none,rbohj64j,1,antmaze-medium-play-v2,0.4685191512107849,1.0
none,rbohj64j,2,antmaze-medium-play-v2,0.47945457696914673,1.0
none,rbohj64j,3,antmaze-medium-play-v2,0.4586491286754608,1.0
none,rbohj64j,4,antmaze-medium-play-v2,0.46600213646888733,1.0
none,rbohj64j,5,antmaze-medium-play-v2,0.45388275384902954,1.0
none,rbohj64j,6,antmaze-medium-play-v2,0.461404025554657,1.0
none,rbohj64j,7,antmaze-medium-play-v2,0.5030513405799866,1.0
none,rbohj64j,8,antmaze-medium-play-v2,0.45839574933052063,1.0
none,rbohj64j,9,antmaze-medium-play-v2,0.4603760540485382,1.0
none,rbohj64j,10,antmaze-medium-play-v2,0.5004878044128418,1.0
none,rbohj64j,11,antmaze-medium-play-v2,0.441996306180954,1.0
none,rbohj64j,12,antmaze-medium-play-v2,0.519286036491394,1.0
none,rbohj64j,13,antmaze-medium-play-v2,0.4717260003089905,1.0
none,rbohj64j,14,antmaze-medium-play-v2,0.4589860439300537,1.0
none,rbohj64j,15,antmaze-medium-play-v2,0.5089580416679382,1.0
none,rbohj64j,16,antmaze-medium-play-v2,0.5118447542190552,1.0
none,rbohj64j,17,antmaze-medium-play-v2,0.5558515191078186,1.0
none,rbohj64j,18,antmaze-medium-play-v2,0.576897144317627,1.0
none,rbohj64j,19,antmaze-medium-play-v2,0.5980069637298584,1.0
none,rbohj64j,20,antmaze-medium-play-v2,0.6053962707519531,1.0
none,rbohj64j,21,antmaze-medium-play-v2,0.5445054769515991,1.0
none,rbohj64j,22,antmaze-medium-play-v2,0.5565848350524902,1.0
none,rbohj64j,23,antmaze-medium-play-v2,0.5684992074966431,1.0
none,rbohj64j,24,antmaze-medium-play-v2,0.5572417974472046,1.0
none,rbohj64j,25,antmaze-medium-play-v2,0.5632298588752747,1.0
none,rbohj64j,26,antmaze-medium-play-v2,0.48890629410743713,1.0
none,rbohj64j,27,antmaze-medium-play-v2,0.5480632185935974,1.0
none,rbohj64j,28,antmaze-medium-play-v2,0.5481008887290955,1.0
none,rbohj64j,29,antmaze-medium-play-v2,0.5918077230453491,1.0
none,rbohj64j,30,antmaze-medium-play-v2,0.5697863101959229,1.0
none,rbohj64j,31,antmaze-medium-play-v2,0.5606342554092407,1.0
none,rbohj64j,32,antmaze-medium-play-v2,0.5532896518707275,1.0
none,rbohj64j,33,antmaze-medium-play-v2,0.5819963812828064,1.0
none,rbohj64j,34,antmaze-medium-play-v2,0.5193357467651367,1.0
none,rbohj64j,35,antmaze-medium-play-v2,0.49207502603530884,1.0
none,rbohj64j,36,antmaze-medium-play-v2,0.5286567807197571,1.0
none,rbohj64j,37,antmaze-medium-play-v2,0.5851883292198181,1.0
none,rbohj64j,38,antmaze-medium-play-v2,0.5774328112602234,1.0
none,rbohj64j,39,antmaze-medium-play-v2,0.5308479070663452,1.0
none,rbohj64j,40,antmaze-medium-play-v2,0.5323210954666138,1.0
none,rbohj64j,41,antmaze-medium-play-v2,0.4974452257156372,1.0
none,rbohj64j,42,antmaze-medium-play-v2,0.5301541090011597,1.0
none,rbohj64j,43,antmaze-medium-play-v2,0.5642609596252441,1.0
none,rbohj64j,44,antmaze-medium-play-v2,0.6006518602371216,1.0
none,rbohj64j,45,antmaze-medium-play-v2,0.5380709171295166,1.0
none,rbohj64j,46,antmaze-medium-play-v2,0.5410194396972656,1.0
none,rbohj64j,47,antmaze-medium-play-v2,0.5474231243133545,1.0
none,rbohj64j,48,antmaze-medium-play-v2,0.625728189945221,1.0
none,rbohj64j,49,antmaze-medium-play-v2,0.5708186626434326,1.0
pbrl,p9xkuc7m,0,antmaze-medium-play-v2,0.8925470113754272,0.05
pbrl,p9xkuc7m,1,antmaze-medium-play-v2,0.825589656829834,0.05
pbrl,p9xkuc7m,2,antmaze-medium-play-v2,0.6333876252174377,0.05
pbrl,p9xkuc7m,3,antmaze-medium-play-v2,0.6601282954216003,0.05
pbrl,p9xkuc7m,4,antmaze-medium-play-v2,0.6140158772468567,0.05
pbrl,p9xkuc7m,5,antmaze-medium-play-v2,0.5910629034042358,0.05
pbrl,p9xkuc7m,6,antmaze-medium-play-v2,0.6641378402709961,0.05
pbrl,p9xkuc7m,7,antmaze-medium-play-v2,0.5810811519622803,0.05
pbrl,p9xkuc7m,8,antmaze-medium-play-v2,0.603015661239624,0.05
pbrl,p9xkuc7m,9,antmaze-medium-play-v2,0.6271188855171204,0.05
pbrl,p9xkuc7m,10,antmaze-medium-play-v2,0.5907703042030334,0.05
pbrl,p9xkuc7m,11,antmaze-medium-play-v2,0.6014959812164307,0.05
pbrl,p9xkuc7m,12,antmaze-medium-play-v2,0.6898918151855469,0.05
pbrl,p9xkuc7m,13,antmaze-medium-play-v2,0.6634451746940613,0.05
pbrl,p9xkuc7m,14,antmaze-medium-play-v2,0.6832833290100098,0.05
pbrl,p9xkuc7m,15,antmaze-medium-play-v2,0.6892457008361816,0.05
pbrl,p9xkuc7m,16,antmaze-medium-play-v2,0.7252166271209717,0.05
pbrl,p9xkuc7m,17,antmaze-medium-play-v2,0.6708658933639526,0.05
pbrl,p9xkuc7m,18,antmaze-medium-play-v2,0.6357688903808594,0.05
pbrl,p9xkuc7m,19,antmaze-medium-play-v2,0.685444176197052,0.05
pbrl,p9xkuc7m,20,antmaze-medium-play-v2,0.7129377126693726,0.05
pbrl,p9xkuc7m,21,antmaze-medium-play-v2,0.7089183330535889,0.05
pbrl,p9xkuc7m,22,antmaze-medium-play-v2,0.7067086696624756,0.05
pbrl,p9xkuc7m,23,antmaze-medium-play-v2,0.6758805513381958,0.05
pbrl,p9xkuc7m,24,antmaze-medium-play-v2,0.7463099956512451,0.05
pbrl,p9xkuc7m,25,antmaze-medium-play-v2,0.7075024843215942,0.05
pbrl,p9xkuc7m,26,antmaze-medium-play-v2,0.7192590236663818,0.05
pbrl,p9xkuc7m,27,antmaze-medium-play-v2,0.6953426599502563,0.05
pbrl,p9xkuc7m,28,antmaze-medium-play-v2,0.7304487824440002,0.05
pbrl,p9xkuc7m,29,antmaze-medium-play-v2,0.6614193320274353,0.05
pbrl,p9xkuc7m,30,antmaze-medium-play-v2,0.7689609527587891,0.05
pbrl,p9xkuc7m,31,antmaze-medium-play-v2,0.6978716254234314,0.05
pbrl,p9xkuc7m,32,antmaze-medium-play-v2,0.7148760557174683,0.05
pbrl,p9xkuc7m,33,antmaze-medium-play-v2,0.7994003295898438,0.05
pbrl,p9xkuc7m,34,antmaze-medium-play-v2,0.7209380865097046,0.05
pbrl,p9xkuc7m,35,antmaze-medium-play-v2,0.7042897939682007,0.05
pbrl,p9xkuc7m,36,antmaze-medium-play-v2,0.7342640161514282,0.05
pbrl,p9xkuc7m,37,antmaze-medium-play-v2,0.7066590189933777,0.05
pbrl,p9xkuc7m,38,antmaze-medium-play-v2,0.696035623550415,0.05
pbrl,p9xkuc7m,39,antmaze-medium-play-v2,0.7295173406600952,0.05
pbrl,p9xkuc7m,40,antmaze-medium-play-v2,0.6842835545539856,0.05
pbrl,p9xkuc7m,41,antmaze-medium-play-v2,0.7399395108222961,0.05
pbrl,p9xkuc7m,42,antmaze-medium-play-v2,0.7023245692253113,0.05
pbrl,p9xkuc7m,43,antmaze-medium-play-v2,0.7223110198974609,0.05
pbrl,p9xkuc7m,44,antmaze-medium-play-v2,0.7452296018600464,0.05
pbrl,p9xkuc7m,45,antmaze-medium-play-v2,0.690959632396698,0.05
pbrl,p9xkuc7m,46,antmaze-medium-play-v2,0.734553337097168,0.05
pbrl,p9xkuc7m,47,antmaze-medium-play-v2,0.6374955177307129,0.05
pbrl,p9xkuc7m,48,antmaze-medium-play-v2,0.7191808223724365,0.05
pbrl,p9xkuc7m,49,antmaze-medium-play-v2,0.7146743535995483,0.05
pbrl,1r2rk81o,0,antmaze-medium-play-v2,0.8752374649047852,0.05
pbrl,1r2rk81o,1,antmaze-medium-play-v2,0.7460694909095764,0.05
pbrl,1r2rk81o,2,antmaze-medium-play-v2,0.7089294195175171,0.05
pbrl,1r2rk81o,3,antmaze-medium-play-v2,0.6676011085510254,0.05
pbrl,1r2rk81o,4,antmaze-medium-play-v2,0.5906243324279785,0.05
pbrl,1r2rk81o,5,antmaze-medium-play-v2,0.5326442718505859,0.05
pbrl,1r2rk81o,6,antmaze-medium-play-v2,0.6208463907241821,0.05
pbrl,1r2rk81o,7,antmaze-medium-play-v2,0.5906462669372559,0.05
pbrl,1r2rk81o,8,antmaze-medium-play-v2,0.6001593470573425,0.05
pbrl,1r2rk81o,9,antmaze-medium-play-v2,0.6434357762336731,0.05
pbrl,1r2rk81o,10,antmaze-medium-play-v2,0.6943676471710205,0.05
pbrl,1r2rk81o,11,antmaze-medium-play-v2,0.73494553565979,0.05
pbrl,1r2rk81o,12,antmaze-medium-play-v2,0.6888863444328308,0.05
pbrl,1r2rk81o,13,antmaze-medium-play-v2,0.7437376379966736,0.05
pbrl,1r2rk81o,14,antmaze-medium-play-v2,0.6976991891860962,0.05
pbrl,1r2rk81o,15,antmaze-medium-play-v2,0.7249380350112915,0.05
pbrl,1r2rk81o,16,antmaze-medium-play-v2,0.7312270402908325,0.05
pbrl,1r2rk81o,17,antmaze-medium-play-v2,0.710685133934021,0.05
pbrl,1r2rk81o,18,antmaze-medium-play-v2,0.733808159828186,0.05
pbrl,1r2rk81o,19,antmaze-medium-play-v2,0.7217754125595093,0.05
pbrl,1r2rk81o,20,antmaze-medium-play-v2,0.7023634910583496,0.05
pbrl,1r2rk81o,21,antmaze-medium-play-v2,0.7232717275619507,0.05
pbrl,1r2rk81o,22,antmaze-medium-play-v2,0.713423490524292,0.05
pbrl,1r2rk81o,23,antmaze-medium-play-v2,0.6926141977310181,0.05
pbrl,1r2rk81o,24,antmaze-medium-play-v2,0.7141602039337158,0.05
pbrl,1r2rk81o,25,antmaze-medium-play-v2,0.7093533277511597,0.05
pbrl,1r2rk81o,26,antmaze-medium-play-v2,0.7921538352966309,0.05
pbrl,1r2rk81o,27,antmaze-medium-play-v2,0.7581520080566406,0.05
pbrl,1r2rk81o,28,antmaze-medium-play-v2,0.7365646958351135,0.05
pbrl,1r2rk81o,29,antmaze-medium-play-v2,0.7317644953727722,0.05
pbrl,1r2rk81o,30,antmaze-medium-play-v2,0.7728633880615234,0.05
pbrl,1r2rk81o,31,antmaze-medium-play-v2,0.7231475710868835,0.05
pbrl,1r2rk81o,32,antmaze-medium-play-v2,0.7156254649162292,0.05
pbrl,1r2rk81o,33,antmaze-medium-play-v2,0.7001222372055054,0.05
pbrl,1r2rk81o,34,antmaze-medium-play-v2,0.7552219033241272,0.05
pbrl,1r2rk81o,35,antmaze-medium-play-v2,0.7438559532165527,0.05
pbrl,1r2rk81o,36,antmaze-medium-play-v2,0.6830239295959473,0.05
pbrl,1r2rk81o,37,antmaze-medium-play-v2,0.7427605390548706,0.05
pbrl,1r2rk81o,38,antmaze-medium-play-v2,0.642022967338562,0.05
pbrl,1r2rk81o,39,antmaze-medium-play-v2,0.7577521204948425,0.05
pbrl,1r2rk81o,40,antmaze-medium-play-v2,0.6927065253257751,0.05
pbrl,1r2rk81o,41,antmaze-medium-play-v2,0.741559624671936,0.05
pbrl,1r2rk81o,42,antmaze-medium-play-v2,0.7526657581329346,0.05
pbrl,1r2rk81o,43,antmaze-medium-play-v2,0.7040591239929199,0.05
pbrl,1r2rk81o,44,antmaze-medium-play-v2,0.6735563278198242,0.05
pbrl,1r2rk81o,45,antmaze-medium-play-v2,0.7566258311271667,0.05
pbrl,1r2rk81o,46,antmaze-medium-play-v2,0.7752310037612915,0.05
pbrl,1r2rk81o,47,antmaze-medium-play-v2,0.7423743009567261,0.05
pbrl,1r2rk81o,48,antmaze-medium-play-v2,0.7496668100357056,0.05
pbrl,1r2rk81o,49,antmaze-medium-play-v2,0.7010170221328735,0.05
none,3uv1ovqn,0,antmaze-medium-play-v2,0.7917619943618774,5.0
none,3uv1ovqn,1,antmaze-medium-play-v2,0.49394604563713074,5.0
none,3uv1ovqn,2,antmaze-medium-play-v2,0.4964027404785156,5.0
none,3uv1ovqn,3,antmaze-medium-play-v2,0.4785522222518921,5.0
none,3uv1ovqn,4,antmaze-medium-play-v2,0.47038817405700684,5.0
none,3uv1ovqn,5,antmaze-medium-play-v2,0.47370970249176025,5.0
none,3uv1ovqn,6,antmaze-medium-play-v2,0.43984895944595337,5.0
none,3uv1ovqn,7,antmaze-medium-play-v2,0.4268459379673004,5.0
none,3uv1ovqn,8,antmaze-medium-play-v2,0.4029509425163269,5.0
none,3uv1ovqn,9,antmaze-medium-play-v2,0.44051608443260193,5.0
none,3uv1ovqn,10,antmaze-medium-play-v2,0.45930206775665283,5.0
none,3uv1ovqn,11,antmaze-medium-play-v2,0.4640694260597229,5.0
none,3uv1ovqn,12,antmaze-medium-play-v2,0.49280714988708496,5.0
none,3uv1ovqn,13,antmaze-medium-play-v2,0.47515398263931274,5.0
none,3uv1ovqn,14,antmaze-medium-play-v2,0.48756760358810425,5.0
none,3uv1ovqn,15,antmaze-medium-play-v2,0.4669612944126129,5.0
none,3uv1ovqn,16,antmaze-medium-play-v2,0.5033309459686279,5.0
none,3uv1ovqn,17,antmaze-medium-play-v2,0.5104482769966125,5.0
none,3uv1ovqn,18,antmaze-medium-play-v2,0.5393418669700623,5.0
none,3uv1ovqn,19,antmaze-medium-play-v2,0.5681985020637512,5.0
none,3uv1ovqn,20,antmaze-medium-play-v2,0.520930290222168,5.0
none,3uv1ovqn,21,antmaze-medium-play-v2,0.5566943287849426,5.0
none,3uv1ovqn,22,antmaze-medium-play-v2,0.5879544019699097,5.0
none,3uv1ovqn,23,antmaze-medium-play-v2,0.5114091634750366,5.0
none,3uv1ovqn,24,antmaze-medium-play-v2,0.5136945247650146,5.0
none,3uv1ovqn,25,antmaze-medium-play-v2,0.5440396070480347,5.0
none,3uv1ovqn,26,antmaze-medium-play-v2,0.5729598999023438,5.0
none,3uv1ovqn,27,antmaze-medium-play-v2,0.5537624359130859,5.0
none,3uv1ovqn,28,antmaze-medium-play-v2,0.6140772104263306,5.0
none,3uv1ovqn,29,antmaze-medium-play-v2,0.5362335443496704,5.0
none,3uv1ovqn,30,antmaze-medium-play-v2,0.48318180441856384,5.0
