run_id,run_name,lr,log,seed,gamma,prior,beta_id,dataset,actor_lr,algorithm,batch_size,checkpoint,wandb_team,critic_norm,num_critics,num_updates,pi_operator,wandb_group,action_scale,critic_depth,dataset_name,eval_workers,log_q_values,num_eval_eps,eval_interval,pretrain_loss,wandb_project,checkpoint_dir,dataset_source,reg_lagrangian,shared_targets,awr_temperature,awr_weight_clip,no_entropy_bonus,polyak_step_size,pretrain_updates,actor_lcb_penalty,critic_lagrangian,critic_regularizer,eval_final_episodes,pretrain_lagrangian,ensemble_regularizer,randomized_prior_depth,randomized_prior_scale,critic_regularizer_parameter,step,min_q_bias,q_pred_mean
3uh7r48g,bias_experiments/unified_awac_antmaze-large-diverse-v2_2026-02-25_18-48-16,0.0003,1,3,0.99,False,0.01,antmaze-large-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-large-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,47,-0.8843824937939644,-0.8239222168922424
3uh7r48g,bias_experiments/unified_awac_antmaze-large-diverse-v2_2026-02-25_18-48-16,0.0003,1,3,0.99,False,0.01,antmaze-large-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-large-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,48,-0.8740829601883888,-0.7886463403701782
3uh7r48g,bias_experiments/unified_awac_antmaze-large-diverse-v2_2026-02-25_18-48-16,0.0003,1,3,0.99,False,0.01,antmaze-large-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-large-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,49,-0.8562002182006836,-0.8206981420516968
p20e7m75,bias_experiments/unified_awac_antmaze-large-diverse-v2_2026-02-25_18-55-31,0.0003,1,4,0.99,False,0.01,antmaze-large-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-large-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,0,-0.08689338061958551,0.015552256256341934
p20e7m75,bias_experiments/unified_awac_antmaze-large-diverse-v2_2026-02-25_18-55-31,0.0003,1,4,0.99,False,0.01,antmaze-large-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-large-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,1,-0.11323520727455616,-0.014611355029046535
p20e7m75,bias_experiments/unified_awac_antmaze-large-diverse-v2_2026-02-25_18-55-31,0.0003,1,4,0.99,False,0.01,antmaze-large-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-large-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,2,-0.11860986985266209,-0.02486659772694111
p20e7m75,bias_experiments/unified_awac_antmaze-large-diverse-v2_2026-02-25_18-55-31,0.0003,1,4,0.99,False,0.01,antmaze-large-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-large-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,3,-0.13079566694796085,-0.014008200727403164
p20e7m75,bias_experiments/unified_awac_antmaze-large-diverse-v2_2026-02-25_18-55-31,0.0003,1,4,0.99,False,0.01,antmaze-large-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-large-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,4,-0.1581860277801752,-0.012741578742861748
p20e7m75,bias_experiments/unified_awac_antmaze-large-diverse-v2_2026-02-25_18-55-31,0.0003,1,4,0.99,False,0.01,antmaze-large-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-large-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,5,-0.2128692790865898,-0.029597966000437737
p20e7m75,bias_experiments/unified_awac_antmaze-large-diverse-v2_2026-02-25_18-55-31,0.0003,1,4,0.99,False,0.01,antmaze-large-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-large-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,6,-0.25761737301945686,-0.054857056587934494
p20e7m75,bias_experiments/unified_awac_antmaze-large-diverse-v2_2026-02-25_18-55-31,0.0003,1,4,0.99,False,0.01,antmaze-large-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-large-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,7,-0.30483681708574295,-0.07215174287557602
p20e7m75,bias_experiments/unified_awac_antmaze-large-diverse-v2_2026-02-25_18-55-31,0.0003,1,4,0.99,False,0.01,antmaze-large-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-large-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,8,-0.32482441514730453,-0.09686803817749023
p20e7m75,bias_experiments/unified_awac_antmaze-large-diverse-v2_2026-02-25_18-55-31,0.0003,1,4,0.99,False,0.01,antmaze-large-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-large-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,9,-0.35119571909308434,-0.0982552170753479
p20e7m75,bias_experiments/unified_awac_antmaze-large-diverse-v2_2026-02-25_18-55-31,0.0003,1,4,0.99,False,0.01,antmaze-large-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-large-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,10,-0.34444892778992653,-0.10568806529045105
p20e7m75,bias_experiments/unified_awac_antmaze-large-diverse-v2_2026-02-25_18-55-31,0.0003,1,4,0.99,False,0.01,antmaze-large-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-large-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,11,-0.3670796565711498,-0.12319996953010559
p20e7m75,bias_experiments/unified_awac_antmaze-large-diverse-v2_2026-02-25_18-55-31,0.0003,1,4,0.99,False,0.01,antmaze-large-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-large-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,12,-0.374253548681736,-0.11148031055927277
p20e7m75,bias_experiments/unified_awac_antmaze-large-diverse-v2_2026-02-25_18-55-31,0.0003,1,4,0.99,False,0.01,antmaze-large-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-large-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,13,-0.3997689448297024,-0.16279923915863037
p20e7m75,bias_experiments/unified_awac_antmaze-large-diverse-v2_2026-02-25_18-55-31,0.0003,1,4,0.99,False,0.01,antmaze-large-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-large-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,14,-0.41934017837047577,-0.1856803596019745
p20e7m75,bias_experiments/unified_awac_antmaze-large-diverse-v2_2026-02-25_18-55-31,0.0003,1,4,0.99,False,0.01,antmaze-large-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-large-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,15,-0.42206841707229614,-0.17516560852527618
p20e7m75,bias_experiments/unified_awac_antmaze-large-diverse-v2_2026-02-25_18-55-31,0.0003,1,4,0.99,False,0.01,antmaze-large-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-large-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,16,-0.4423785097897053,-0.1965179592370987
p20e7m75,bias_experiments/unified_awac_antmaze-large-diverse-v2_2026-02-25_18-55-31,0.0003,1,4,0.99,False,0.01,antmaze-large-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-large-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,17,-0.45432738587260246,-0.22414296865463257
p20e7m75,bias_experiments/unified_awac_antmaze-large-diverse-v2_2026-02-25_18-55-31,0.0003,1,4,0.99,False,0.01,antmaze-large-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-large-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,18,-0.4523468352854252,-0.21901461482048035
p20e7m75,bias_experiments/unified_awac_antmaze-large-diverse-v2_2026-02-25_18-55-31,0.0003,1,4,0.99,False,0.01,antmaze-large-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-large-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,19,-0.4614560082554817,-0.27308332920074463
p20e7m75,bias_experiments/unified_awac_antmaze-large-diverse-v2_2026-02-25_18-55-31,0.0003,1,4,0.99,False,0.01,antmaze-large-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-large-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,20,-0.4926170336420657,-0.2839887738227844
p20e7m75,bias_experiments/unified_awac_antmaze-large-diverse-v2_2026-02-25_18-55-31,0.0003,1,4,0.99,False,0.01,antmaze-large-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-large-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,21,-0.5398835688829422,-0.2831222116947174
p20e7m75,bias_experiments/unified_awac_antmaze-large-diverse-v2_2026-02-25_18-55-31,0.0003,1,4,0.99,False,0.01,antmaze-large-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-large-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,22,-0.5667577013373375,-0.32843640446662903
p20e7m75,bias_experiments/unified_awac_antmaze-large-diverse-v2_2026-02-25_18-55-31,0.0003,1,4,0.99,False,0.01,antmaze-large-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-large-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,23,-0.596454806625843,-0.3207852244377136
p20e7m75,bias_experiments/unified_awac_antmaze-large-diverse-v2_2026-02-25_18-55-31,0.0003,1,4,0.99,False,0.01,antmaze-large-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-large-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,24,-0.6510558277368546,-0.3495952785015106
p20e7m75,bias_experiments/unified_awac_antmaze-large-diverse-v2_2026-02-25_18-55-31,0.0003,1,4,0.99,False,0.01,antmaze-large-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-large-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,25,-0.6350650191307068,-0.3519696593284607
p20e7m75,bias_experiments/unified_awac_antmaze-large-diverse-v2_2026-02-25_18-55-31,0.0003,1,4,0.99,False,0.01,antmaze-large-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-large-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,26,-0.6560602858662605,-0.45436906814575195
p20e7m75,bias_experiments/unified_awac_antmaze-large-diverse-v2_2026-02-25_18-55-31,0.0003,1,4,0.99,False,0.01,antmaze-large-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-large-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,27,-0.6572842821478844,-0.461808443069458
p20e7m75,bias_experiments/unified_awac_antmaze-large-diverse-v2_2026-02-25_18-55-31,0.0003,1,4,0.99,False,0.01,antmaze-large-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-large-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,28,-0.7136995270848274,-0.5168433785438538
p20e7m75,bias_experiments/unified_awac_antmaze-large-diverse-v2_2026-02-25_18-55-31,0.0003,1,4,0.99,False,0.01,antmaze-large-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-large-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,29,-0.7748564183712006,-0.5688996315002441
p20e7m75,bias_experiments/unified_awac_antmaze-large-diverse-v2_2026-02-25_18-55-31,0.0003,1,4,0.99,False,0.01,antmaze-large-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-large-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,30,-0.7872034162282944,-0.6125209331512451
p20e7m75,bias_experiments/unified_awac_antmaze-large-diverse-v2_2026-02-25_18-55-31,0.0003,1,4,0.99,False,0.01,antmaze-large-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-large-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,31,-0.8338261172175407,-0.6769145131111145
p20e7m75,bias_experiments/unified_awac_antmaze-large-diverse-v2_2026-02-25_18-55-31,0.0003,1,4,0.99,False,0.01,antmaze-large-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-large-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,32,-0.8346378356218338,-0.6467282176017761
p20e7m75,bias_experiments/unified_awac_antmaze-large-diverse-v2_2026-02-25_18-55-31,0.0003,1,4,0.99,False,0.01,antmaze-large-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-large-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,33,-0.9076187536120415,-0.6748853921890259
p20e7m75,bias_experiments/unified_awac_antmaze-large-diverse-v2_2026-02-25_18-55-31,0.0003,1,4,0.99,False,0.01,antmaze-large-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-large-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,34,-0.8693419322371483,-0.7097135782241821
p20e7m75,bias_experiments/unified_awac_antmaze-large-diverse-v2_2026-02-25_18-55-31,0.0003,1,4,0.99,False,0.01,antmaze-large-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-large-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,35,-0.9459087774157524,-0.7318438291549683
p20e7m75,bias_experiments/unified_awac_antmaze-large-diverse-v2_2026-02-25_18-55-31,0.0003,1,4,0.99,False,0.01,antmaze-large-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-large-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,36,-0.9133679494261742,-0.7785605192184448
p20e7m75,bias_experiments/unified_awac_antmaze-large-diverse-v2_2026-02-25_18-55-31,0.0003,1,4,0.99,False,0.01,antmaze-large-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-large-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,37,-0.9337807521224022,-0.7421211004257202
p20e7m75,bias_experiments/unified_awac_antmaze-large-diverse-v2_2026-02-25_18-55-31,0.0003,1,4,0.99,False,0.01,antmaze-large-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-large-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,38,-0.9087047874927521,-0.742821455001831
p20e7m75,bias_experiments/unified_awac_antmaze-large-diverse-v2_2026-02-25_18-55-31,0.0003,1,4,0.99,False,0.01,antmaze-large-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-large-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,39,-0.9115130081772804,-0.8114448189735413
p20e7m75,bias_experiments/unified_awac_antmaze-large-diverse-v2_2026-02-25_18-55-31,0.0003,1,4,0.99,False,0.01,antmaze-large-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-large-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,40,-0.8666244745254517,-0.780971348285675
p20e7m75,bias_experiments/unified_awac_antmaze-large-diverse-v2_2026-02-25_18-55-31,0.0003,1,4,0.99,False,0.01,antmaze-large-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-large-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,41,-0.8998303040862083,-0.7683709263801575
p20e7m75,bias_experiments/unified_awac_antmaze-large-diverse-v2_2026-02-25_18-55-31,0.0003,1,4,0.99,False,0.01,antmaze-large-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-large-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,42,-0.8770698234438896,-0.7622166275978088
p20e7m75,bias_experiments/unified_awac_antmaze-large-diverse-v2_2026-02-25_18-55-31,0.0003,1,4,0.99,False,0.01,antmaze-large-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-large-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,43,-0.8418220728635788,-0.7291602492332458
p20e7m75,bias_experiments/unified_awac_antmaze-large-diverse-v2_2026-02-25_18-55-31,0.0003,1,4,0.99,False,0.01,antmaze-large-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-large-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,44,-0.8279170766472816,-0.7745499610900879
p20e7m75,bias_experiments/unified_awac_antmaze-large-diverse-v2_2026-02-25_18-55-31,0.0003,1,4,0.99,False,0.01,antmaze-large-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-large-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,45,-0.8394394740462303,-0.7524963617324829
p20e7m75,bias_experiments/unified_awac_antmaze-large-diverse-v2_2026-02-25_18-55-31,0.0003,1,4,0.99,False,0.01,antmaze-large-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-large-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,46,-0.8404078558087349,-0.7272726893424988
p20e7m75,bias_experiments/unified_awac_antmaze-large-diverse-v2_2026-02-25_18-55-31,0.0003,1,4,0.99,False,0.01,antmaze-large-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-large-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,47,-0.7995189726352692,-0.7288417816162109
p20e7m75,bias_experiments/unified_awac_antmaze-large-diverse-v2_2026-02-25_18-55-31,0.0003,1,4,0.99,False,0.01,antmaze-large-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-large-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,48,-0.8082488104701042,-0.7356609106063843
p20e7m75,bias_experiments/unified_awac_antmaze-large-diverse-v2_2026-02-25_18-55-31,0.0003,1,4,0.99,False,0.01,antmaze-large-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-large-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,49,-0.832233689725399,-0.7443450093269348
esaa5ypg,bias_experiments/unified_awac5_walker2d-medium-replay-v2_2026-02-25_19-05-29,0.0003,1,0,0.99,False,0.01,walker2d-medium-replay-v2,0.0003,bias_experiments/unified_awac5,256,1,,none,5,500000,awr,debug,1,3,walker2d-medium-replay-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,0,-134.30121934394856,75.0132064819336
esaa5ypg,bias_experiments/unified_awac5_walker2d-medium-replay-v2_2026-02-25_19-05-29,0.0003,1,0,0.99,False,0.01,walker2d-medium-replay-v2,0.0003,bias_experiments/unified_awac5,256,1,,none,5,500000,awr,debug,1,3,walker2d-medium-replay-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,1,-52.96730771781447,113.8447036743164
esaa5ypg,bias_experiments/unified_awac5_walker2d-medium-replay-v2_2026-02-25_19-05-29,0.0003,1,0,0.99,False,0.01,walker2d-medium-replay-v2,0.0003,bias_experiments/unified_awac5,256,1,,none,5,500000,awr,debug,1,3,walker2d-medium-replay-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,2,-80.71668682206962,115.5565414428711
esaa5ypg,bias_experiments/unified_awac5_walker2d-medium-replay-v2_2026-02-25_19-05-29,0.0003,1,0,0.99,False,0.01,walker2d-medium-replay-v2,0.0003,bias_experiments/unified_awac5,256,1,,none,5,500000,awr,debug,1,3,walker2d-medium-replay-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,3,5.340507527850798,117.6043930053711
esaa5ypg,bias_experiments/unified_awac5_walker2d-medium-replay-v2_2026-02-25_19-05-29,0.0003,1,0,0.99,False,0.01,walker2d-medium-replay-v2,0.0003,bias_experiments/unified_awac5,256,1,,none,5,500000,awr,debug,1,3,walker2d-medium-replay-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,4,-160.86857803561415,111.51653289794922
esaa5ypg,bias_experiments/unified_awac5_walker2d-medium-replay-v2_2026-02-25_19-05-29,0.0003,1,0,0.99,False,0.01,walker2d-medium-replay-v2,0.0003,bias_experiments/unified_awac5,256,1,,none,5,500000,awr,debug,1,3,walker2d-medium-replay-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,5,-143.79088987086263,109.2125015258789
esaa5ypg,bias_experiments/unified_awac5_walker2d-medium-replay-v2_2026-02-25_19-05-29,0.0003,1,0,0.99,False,0.01,walker2d-medium-replay-v2,0.0003,bias_experiments/unified_awac5,256,1,,none,5,500000,awr,debug,1,3,walker2d-medium-replay-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,6,-149.7660628462463,114.65071868896484
esaa5ypg,bias_experiments/unified_awac5_walker2d-medium-replay-v2_2026-02-25_19-05-29,0.0003,1,0,0.99,False,0.01,walker2d-medium-replay-v2,0.0003,bias_experiments/unified_awac5,256,1,,none,5,500000,awr,debug,1,3,walker2d-medium-replay-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,7,-210.1439349772926,103.17496490478516
